province_code,province,province_id,year,Emissions_Tons,Poverty_Rate_Percent,Tax_Score,Tax_Rate,Tax_Rate_Rp_Per_Ton,Government_Revenue_Rp,Government_Revenue_Trillions,National_Total_Trillions,Contribution_Percent
12,Sumatra Utara,12,2013,26415820.0,10.225,0.351915180683136,52.78727722167969,52787.27722167969,1394419213377.9907,1.3944192133779907,123.95435609311565,1.1249457117348018
12,Sumatra Utara,12,2014,27504660.0,9.615,0.36107853055000305,54.161781311035156,54161.781311035156,1489701379954.3762,1.4897013799543761,96.7359508401548,1.5399666484034864
12,Sumatra Utara,12,2015,53451440.0,10.66,0.38310372829437256,57.46556091308594,57465.56091308594,3071616981212.158,3.0716169812121583,153.75591472698642,1.9977228106419276
12,Sumatra Utara,12,2016,49078020.0,10.31,0.38163354992866516,57.245033264160156,57245.033264160156,2809472887439.117,2.8094728874391173,95.39733471479137,2.9450224116203825
12,Sumatra Utara,12,2017,53063560.0,9.75,0.39419806003570557,59.12970733642578,59129.70733642578,3137632773028.8696,3.13763277302887,142.49052763509624,2.201993932581981
12,Sumatra Utara,12,2018,90386890.0,9.08,0.45299819111824036,67.9497299194336,67949.7299194336,6141764763757.553,6.1417647637575525,130.05684757562045,4.722369393265876
12,Sumatra Utara,12,2019,72787290.0,8.73,0.4340854287147522,65.1128158569336,65112.815856933594,4739385410495.224,4.739385410495224,166.97311581775486,2.8384122721097764
12,Sumatra Utara,12,2020,79875030.0,8.945,0.440680593252182,66.10208892822266,66102.08892822266,5279906336204.452,5.279906336204452,99.50137786527935,5.3063650468772625
12,Sumatra Utara,12,2021,74986790.73663831,8.029189294800162,0.4463353753089905,66.95030629634857,66950.30629634857,5020388607998.129,5.020388607998129,123.44367022788359,4.066946971626997
12,Sumatra Utara,12,2022,126031045.62744856,8.409007831811904,0.5094497799873352,76.41746699810028,76417.46699810028,9630973269971.621,9.630973269971621,120.91342638475813,7.965181004237644
12,Sumatra Utara,12,2023,157736771.42865896,8.09373139284551,0.5563655495643616,83.45483243465424,83454.83243465424,13163895828362.09,13.16389582836209,191.78496065498481,6.86388326978544
12,Sumatra Utara,12,2024,185163853.15224648,7.56243952602148,0.5983548760414124,89.75323140621185,89753.23140621185,16619054160039.408,16.619054160039408,196.38567731566025,8.462457337622842
12,Sumatra Utara,12,2025,188110717.12574363,7.885418908521533,0.5995274186134338,89.92911279201508,89929.11279201508,16916629897787.84,16.91662989778784,160.23309227791265,10.55751321858482
12,Sumatra Utara,12,2026,445605170.5646229,7.394789915382861,0.9399895071983337,140.99842607975006,140998.42607975006,62829627702610.4,62.829627702610395,185.8465259730513,33.80726509341424
12,Sumatra Utara,12,2027,302821503.639729,7.858917860239744,0.7456033825874329,111.84050738811493,111840.50738811493,33867710615099.188,33.867710615099185,247.10599362923398,13.705742267795989
12,Sumatra Utara,12,2028,313519288.13592434,7.896421622484922,0.760454535484314,114.0681803226471,114068.1803226471,35762574693716.57,35.76257469371657,277.70974505192873,12.877680863172214
12,Sumatra Utara,12,2029,275135481.5458298,7.4933521047979585,0.7117578983306885,106.76368474960327,106763.68474960327,29374477815189.258,29.37447781518926,197.20083671833044,14.89571662271695
12,Sumatra Utara,12,2030,307513529.0654111,7.29245006289333,0.7561954259872437,113.42931389808655,113429.31389808655,34881048616268.875,34.88104861626888,197.01718290465732,17.704571805368314
13,Sumatra Barat,13,2010,6513720.0,9.5,0.33297115564346313,49.945674896240234,49945.674896240234,325332141485.13794,0.32533214148513795,78.1124105928088,0.4164922565007727
13,Sumatra Barat,13,2011,7912120.0,9.04,0.3406936228275299,51.104042053222656,51104.042053222656,404341313210.14404,0.40434131321014405,103.47364981626575,0.3907674213948359
13,Sumatra Barat,13,2012,15641620.0,8.095,0.36422204971313477,54.63330841064453,54633.30841064453,854553449502.1057,0.8545534495021058,78.72615407483158,1.0854759254336581
13,Sumatra Barat,13,2013,11108030.0,7.85,0.36084142327308655,54.12621307373047,54126.21307373047,601235598609.3903,0.6012355986093902,123.95435609311565,0.48504596172298825
13,Sumatra Barat,13,2014,5652580.0,7.15,0.36191707849502563,54.28756332397461,54287.56332397461,306864794693.8324,0.3068647946938324,96.7359508401548,0.317218978082814
13,Sumatra Barat,13,2015,5581310.0,7.01,0.36363962292671204,54.54594421386719,54545.94421386719,304437823900.2991,0.30443782390029905,153.75591472698642,0.19800072370605576
13,Sumatra Barat,13,2016,7689110.0,7.115,0.36547210812568665,54.82081604003906,54820.81604003906,421523284821.62476,0.42152328482162477,95.39733471479137,0.44186065164383204
13,Sumatra Barat,13,2017,9023840.0,6.81,0.3715035021305084,55.72552490234375,55725.52490234375,502858220634.7656,0.5028582206347656,142.49052763509624,0.35290642050434
13,Sumatra Barat,13,2018,16049680.0,6.6,0.3848465085029602,57.72697448730469,57726.97448730469,926499467889.4043,0.9264994678894043,130.05684757562045,0.712380382240696
13,Sumatra Barat,13,2019,9063590.0,6.355,0.37744343280792236,56.61651611328125,56616.51611328125,513148889279.1748,0.5131488892791748,166.97311581775486,0.3073242580196313
13,Sumatra Barat,13,2020,10673180.0,6.42,0.3790738880634308,56.861083984375,56861.083984375,606888584360.3516,0.6068885843603515,99.50137786527935,0.6099298294964849
13,Sumatra Barat,13,2021,10912058.36125888,6.057956938147544,0.3840186297893524,57.60279446840286,57602.79446840286,628565055010.8121,0.6285650550108122,123.44367022788359,0.5091918069597636
13,Sumatra Barat,13,2022,10234888.428529054,5.939257401414215,0.3844442367553711,57.666635513305664,57666.635513305664,590211580527.3347,0.5902115805273347,120.91342638475813,0.4881274132859529
13,Sumatra Barat,13,2023,11146688.48393172,5.783908245451748,0.38773471117019653,58.16020667552948,58160.20667552948,648293705973.2133,0.6482937059732132,191.78496065498481,0.338031566061884
13,Sumatra Barat,13,2024,11453741.49759084,5.604021054208278,0.3903462886810303,58.55194330215454,58551.94330215454,670638822764.4735,0.6706388227644735,196.38567731566025,0.3414906992868544
13,Sumatra Barat,13,2025,11832165.423237532,5.4705602760240435,0.3924790620803833,58.871859312057495,58871.859312057495,696581578153.8312,0.6965815781538311,160.23309227791265,0.4347301598259497
13,Sumatra Barat,13,2026,12131422.656682506,5.326900354269892,0.3945697844028473,59.18546766042709,59185.46766042709,718003923322.055,0.7180039233220551,185.8465259730513,0.3863423970734698
13,Sumatra Barat,13,2027,12324570.893770456,5.19568154618144,0.39631760120391846,59.44764018058777,59447.64018058777,732666655873.0111,0.7326666558730112,247.10599362923398,0.2964989416534868
13,Sumatra Barat,13,2028,12581009.12317589,5.078761246260255,0.39797183871269226,59.69577580690384,59695.77580690384,751033100041.7197,0.7510331000417197,277.70974505192873,0.2704381511355623
13,Sumatra Barat,13,2029,12837846.379098073,4.966891622971743,0.3995411694049835,59.93117541074753,59931.17541074753,769387223241.9565,0.7693872232419565,197.20083671833044,0.3901541372975521
13,Sumatra Barat,13,2030,13097967.800410762,4.865210954174399,0.4009805917739868,60.14708876609802,60147.08876609802,787804631946.7998,0.7878046319467998,197.01718290465732,0.3998659509450213
14,Riau,14,2010,167068850.0,8.65,0.5637319087982178,84.55978393554688,84559.78393554688,14127305858360.291,14.127305858360291,78.1124105928088,18.085865934933626
14,Riau,14,2011,231528660.0,8.47,0.6505902409553528,97.58853912353516,97588.53912353516,22594543694629.668,22.594543694629667,103.47364981626575,21.836036261164022
14,Riau,14,2012,237555470.0,8.135,0.6607762575149536,99.11643981933594,99116.43981933594,23545652446009.062,23.54565244600906,78.72615407483158,29.90829759526702
14,Riau,14,2013,452908520.0,8.07,0.9348918199539185,140.23377990722656,140233.77990722656,63513073711787.72,63.51307371178772,123.95435609311565,51.239081637498984
14,Riau,14,2014,320292810.0,8.055,0.7691197395324707,115.36795806884766,115367.95806884766,36951527473833.39,36.95152747383339,96.7359508401548,38.19834007202927
14,Riau,14,2015,303258680.0,8.62,0.7399829626083374,110.99744415283203,110997.44415283203,33660938397161.56,33.66093839716156,153.75591472698642,21.8924510689107
14,Riau,14,2016,264476490.0,7.825,0.6961332559585571,104.41999053955078,104419.99053955078,27616632583733.598,27.616632583733598,95.39733471479137,28.94906096307493
14,Riau,14,2017,305703400.0,7.595,0.7515630722045898,112.73445892333984,112734.45892333984,34463307390025.33,34.46330739002533,142.49052763509624,24.186384850986272
14,Riau,14,2018,420996500.0,7.3,0.9247497320175171,138.71246337890625,138712.46337890625,58397461588897.7,58.397461588897706,130.05684757562045,44.90148936982576
14,Riau,14,2019,329732000.0,6.99,0.7911255359649658,118.66883087158203,118668.83087158203,39128910940948.484,39.12891094094849,166.97311581775486,23.43425811353744
14,Riau,14,2020,286901080.0,6.93,0.7303878664970398,109.55818176269531,109558.18176269531,31432360670553.59,31.43236067055359,99.50137786527935,31.589874778529875
14,Riau,14,2021,271749442.07041264,7.11247986793518,0.709966242313385,106.49493634700775,106494.93634700775,28939939535623.465,28.939939535623466,123.44367022788359,23.443842428047382
14,Riau,14,2022,336355928.31763744,6.822984531857073,0.8025267124176025,120.37900686264038,120379.00686264038,40490192603238.66,40.490192603238654,120.91342638475813,33.486928469295854
14,Riau,14,2023,401862847.8479886,6.87259018599987,0.9055517911911011,135.83276867866516,135832.76867866516,54586143252285.45,54.58614325228545,191.78496065498481,28.462160466525958
14,Riau,14,2024,335025592.4701643,6.690703947208821,0.8011709451675415,120.17564177513123,120175.64177513123,40261915586195.56,40.26191558619556,196.38567731566025,20.501452110217095
14,Riau,14,2025,287456286.5741229,6.831642515137791,0.7316683530807495,109.75025296211243,109750.25296211243,31548400167059.473,31.548400167059473,160.23309227791265,19.689066545842522
14,Riau,14,2026,276267076.87972546,6.902838827148079,0.7168797254562378,107.53195881843567,107531.95881843567,29707539933920.24,29.707539933920238,185.8465259730513,15.984985341199213
14,Riau,14,2027,340004201.60844326,6.71424742899835,0.8089724183082581,121.34586274623871,121345.86274623871,41258103181522.63,41.258103181522635,247.10599362923398,16.69652062079387
14,Riau,14,2028,396088817.73272514,6.789971419684589,0.8980906009674072,134.71359014511108,134713.59014511108,53358546653107.945,53.35854665310794,277.70974505192873,19.213782592732016
14,Riau,14,2029,335528625.7124901,6.606268791221082,0.8024231791496277,120.36347687244415,120363.47687244415,40385391980988.27,40.385391980988274,197.20083671833044,20.479320804643585
14,Riau,14,2030,287283623.6666465,6.772429305277765,0.7317651510238647,109.76477265357971,109764.77265357971,31533621638866.004,31.533621638866006,197.01718290465732,16.0055184902964
15,Jambi,15,2010,229537580.0,8.34,0.6491906046867371,97.37859344482422,97378.59344482422,22352046683128.816,22.352046683128815,78.1124105928088,28.615230938970143
15,Jambi,15,2011,326679020.0,8.65,0.7735295295715332,116.02942657470703,116029.42657470703,37904379364587.25,37.90437936458725,103.47364981626575,36.63191491929842
15,Jambi,15,2012,46157990.0,8.35,0.4035908579826355,60.53862762451172,60538.62762451172,2794341368505.9355,2.7943413685059357,78.72615407483158,3.5494447827971247
15,Jambi,15,2013,72222370.0,8.245,0.4398145377635956,65.97218322753906,65972.18322753906,4764667426767.12,4.7646674267671205,123.95435609311565,3.843888651390241
15,Jambi,15,2014,42160220.0,8.155,0.4008171558380127,60.12257385253906,60122.57385253906,2534780940589.2944,2.5347809405892945,96.7359508401548,2.620309118352217
15,Jambi,15,2015,41379250.0,8.99,0.38838815689086914,58.25822448730469,58258.22448730469,2410681635616.3027,2.4106816356163026,153.75591472698642,1.5678626997190845
15,Jambi,15,2016,0.0,8.39,0.33730652928352356,50.595977783203125,50595.977783203125,0.0,0.0,95.39733471479137,0.0
15,Jambi,15,2017,160223300.0,8.045,0.5602585673332214,84.03878784179688,84038.78784179688,13464971916012.574,13.464971916012574,142.49052763509624,9.449731248448318
15,Jambi,15,2018,20138370.0,7.885,0.3735717535018921,56.035762786865234,56035.762786865234,1128468924234.1233,1.1284689242341233,130.05684757562045,0.8676735944856611
15,Jambi,15,2019,47536810.0,7.555,0.41642436385154724,62.463653564453125,62463.653564453125,2969322831399.231,2.969322831399231,166.97311581775486,1.778323903735581
15,Jambi,15,2020,23766770.0,7.775,0.38029155135154724,57.043731689453125,57043.731689453125,1355745251004.9438,1.355745251004944,99.50137786527935,1.3625391729153395
15,Jambi,15,2021,28740913.2269302,7.366888490058481,0.3929852247238159,58.94778370857239,58947.78370857239,1694213136487.9287,1.6942131364879287,123.44367022788359,1.3724584933033188
15,Jambi,15,2022,45691461.79997802,7.1422175640612835,0.4196072220802307,62.94108331203461,62941.08331203461,2875870103801.063,2.875870103801063,120.91342638475813,2.378453898618147
15,Jambi,15,2023,24963709.659997523,7.045888771004974,0.3919607102870941,58.79410654306412,58794.10654306412,1467719005460.0132,1.467719005460013,191.78496065498481,0.7652941088015728
15,Jambi,15,2024,42124269.34760332,6.97162728589028,0.4170798063278198,62.561970949172974,62561.97094917297,2635377315179.8965,2.6353773151798965,196.38567731566025,1.3419396725882033
15,Jambi,15,2025,43429651.27464205,6.861373998410999,0.4203619956970215,63.05429935455322,63054.29935455322,2738426232335.134,2.738426232335134,160.23309227791265,1.7090266395068583
15,Jambi,15,2026,32886540.591962934,6.89263036429882,0.4053337574005127,60.800063610076904,60800.063610076904,1999503759906.7224,1.9995037599067225,185.8465259730513,1.075889769495428
15,Jambi,15,2027,44921085.85307658,6.834371697157621,0.42275601625442505,63.41340243816376,63413.40243816376,2848598895160.4497,2.8485988951604497,247.10599362923398,1.152784217542931
15,Jambi,15,2028,42413245.532085,6.759812740646302,0.4203484058380127,63.052260875701904,63052.260875701904,2674251021874.2217,2.6742510218742215,277.70974505192873,0.9629662154542562
15,Jambi,15,2029,40002750.80902338,6.818142979852855,0.4162531793117523,62.43797689676285,62437.97689676285,2497690830820.763,2.4976908308207633,197.20083671833044,1.2665721263588305
15,Jambi,15,2030,36644533.52075726,6.744705567546188,0.4125972092151642,61.88958138227463,61889.58138227463,2267914839548.397,2.267914839548397,197.01718290465732,1.151125402420311
16,Sumatera Selatan,16,2010,61911530.0,15.47,0.3311561942100525,49.67342758178711,49673.42758178711,3075357901932.64,3.07535790193264,78.1124105928088,3.937092554938721
16,Sumatera Selatan,16,2011,63913080.0,14.24,0.35132840275764465,52.69926071166992,52699.26071166992,3368172065805.8164,3.3681720658058163,103.47364981626575,3.2551012473093897
16,Sumatera Selatan,16,2012,76616570.0,13.63,0.3760344088077545,56.4051628112793,56405.1628112793,4321570104891.777,4.3215701048917765,78.72615407483158,5.48937028066174
16,Sumatera Selatan,16,2013,83034510.0,14.15,0.3770366609096527,56.55550003051758,56555.50003051758,4696058232839.012,4.696058232839012,123.95435609311565,3.7885382820360824
16,Sumatera Selatan,16,2014,75128220.0,13.765,0.37223392724990845,55.83509063720703,55835.09063720703,4194790973112.0303,4.19479097311203,96.7359508401548,4.336330946954196
16,Sumatera Selatan,16,2015,229591350.0,14.01,0.5747999548912048,86.2199935913086,86219.9935913086,19795364725619.887,19.795364725619887,153.75591472698642,12.874538687353345
16,Sumatera Selatan,16,2016,123279260.0,13.465,0.44179049134254456,66.26856994628906,66268.56994628906,8169540264236.756,8.169540264236756,95.39733471479137,8.56369864908822
16,Sumatera Selatan,16,2017,121995030.0,13.145,0.444725900888443,66.7088851928711,66708.8851928711,8138152450370.865,8.138152450370866,142.49052763509624,5.71136382567959
16,Sumatera Selatan,16,2018,19503990.0,12.81,0.3127541244029999,46.91312026977539,46913.12026977539,914993028610.4966,0.9149930286104966,130.05684757562045,0.7035331439034624
16,Sumatera Selatan,16,2019,199211940.0,12.635,0.5611773729324341,84.17660522460938,84176.60522460938,16768984829408.57,16.76898482940857,166.97311581775486,10.042925022559508
16,Sumatera Selatan,16,2020,110424320.0,12.82,0.4330536723136902,64.95805358886719,64958.05358886719,7172948896074.219,7.172948896074219,99.50137786527935,7.208894037413319
16,Sumatera Selatan,16,2021,150680308.894521,12.149935549646615,0.499958872795105,74.99383091926575,74993.83091926575,11300093608098.441,11.300093608098441,123.44367022788359,9.15404863387314
16,Sumatera Selatan,16,2022,97198223.01162422,11.803770297169685,0.42806005477905273,64.20900821685791,64209.00821685791,6241001500017.367,6.241001500017367,120.91342638475813,5.161545484748651
16,Sumatera Selatan,16,2023,91265662.10771859,11.403974704444407,0.42493289709091187,63.73993456363678,63739.93456363678,5817267330652.968,5.817267330652967,191.78496065498481,3.033223935175006
16,Sumatera Selatan,16,2024,178088615.2816248,11.502404684349894,0.547831118106842,82.1746677160263,82174.6677160263,14634372784774.762,14.634372784774762,196.38567731566025,7.451853406423433
16,Sumatera Selatan,16,2025,99353681.58154011,11.099728315994142,0.4399513006210327,65.99269509315491,65992.6950931549,6556617214992.977,6.5566172149929765,160.23309227791265,4.0919245343034385
16,Sumatera Selatan,16,2026,122416489.65550423,10.890698619931936,0.4750889837741852,71.26334756612778,71263.34756612778,8723808850145.483,8.723808850145483,185.8465259730513,4.694093045037861
16,Sumatera Selatan,16,2027,166919031.28043175,10.29827277764678,0.5461588501930237,81.92382752895355,81923.82752895355,13674645929918.094,13.674645929918094,247.10599362923398,5.533919161198488
16,Sumatera Selatan,16,2028,93861895.6600529,9.354259104877709,0.4542026221752167,68.1303933262825,68130.3933262825,6394847869669.893,6.394847869669893,277.70974505192873,2.302709207584388
16,Sumatera Selatan,16,2029,56416660.17712116,10.026324277743697,0.3951401710510254,59.27102565765381,59271.02565765381,3343873312877.284,3.3438733128772844,197.20083671833044,1.695668927436382
16,Sumatera Selatan,16,2030,110093396.76270068,9.456691156104206,0.4751218557357788,71.26827836036682,71268.27836036682,7846166846122.459,7.846166846122459,197.01718290465732,3.9824784470293952
17,Bengkulu,17,2010,1311790.0,18.3,0.227884441614151,34.18266677856445,34182.66677856445,44840480453.453064,0.04484048045345306,78.1124105928088,0.05740506548594619
17,Bengkulu,17,2011,2402430.0,17.5,0.23888501524925232,35.8327522277832,35832.7522277832,86085678934.5932,0.08608567893459321,103.47364981626575,0.08319574992034426
17,Bengkulu,17,2012,7692940.0,17.605,0.2426857352256775,36.40285873413086,36402.85873413086,280045008070.14465,0.28004500807014465,78.72615407483158,0.355720422725024
17,Bengkulu,17,2013,4113440.0,18.045,0.23367595672607422,35.0513916015625,35051.3916015625,144181796269.53125,0.14418179626953126,123.95435609311565,0.11631845851485896
17,Bengkulu,17,2014,5976380.0,17.285,0.24505609273910522,36.75841522216797,36758.41522216797,219682257565.4602,0.2196822575654602,96.7359508401548,0.22709474156971926
17,Bengkulu,17,2015,5128080.0,17.52,0.24128082394599915,36.19212341308594,36192.12341308594,185596104232.17773,0.18559610423217773,153.75591472698642,0.12070826970248767
17,Bengkulu,17,2016,5389160.0,17.175,0.2458396553993225,36.87594985961914,36875.94985961914,198730393945.4651,0.1987303939454651,95.39733471479137,0.20831860191860468
17,Bengkulu,17,2017,869960.0,16.02,0.2548120617866516,38.22180938720703,38221.80938720703,33251445294.49463,0.03325144529449463,142.49052763509624,0.023335898776126508
17,Bengkulu,17,2018,5085040.0,15.42,0.26625898480415344,39.938846588134766,39938.846588134766,203090632454.5288,0.2030906324545288,130.05684757562045,0.15615527843425814
17,Bengkulu,17,2019,4060530.0,15.07,0.26898393034935,40.347591400146484,40347.591400146484,163832605308.0368,0.1638326053080368,166.97311581775486,0.09811915199980709
17,Bengkulu,17,2020,0.0,15.165,0.263283908367157,39.49258804321289,39492.58804321289,0.0,0.0,99.50137786527935,0.0
17,Bengkulu,17,2021,7240762.168405205,14.567949068844317,0.27821722626686096,41.732583940029144,41732.583940029144,302175714982.7577,0.3021757149827577,123.44367022788359,0.24478834307577313
17,Bengkulu,17,2022,7729035.64765051,14.20914737060666,0.2827087640762329,42.40631461143494,42406.31461143494,327759917317.2633,0.3277599173172633,120.91342638475813,0.27106991102402456
17,Bengkulu,17,2023,8728603.820973262,13.83051325187087,0.2880144417285919,43.20216625928879,43202.16625928879,377094593485.15027,0.3770945934851503,191.78496065498481,0.19662365192624864
17,Bengkulu,17,2024,11332406.223007962,13.350415789932011,0.2964278757572174,44.46418136358261,44464.18136358261,503886165585.6182,0.5038861655856183,196.38567731566025,0.25657989547562454
17,Bengkulu,17,2025,13176137.348124534,12.899061470627784,0.30364859104156494,45.54728865623474,45547.28865623474,600137331169.2235,0.6001373311692235,160.23309227791265,0.3745401918152643
17,Bengkulu,17,2026,15990497.522609085,12.423459132015704,0.31247612833976746,46.87141925096512,46871.41925096512,749497313413.7295,0.7494973134137295,185.8465259730513,0.4032883097973058
17,Bengkulu,17,2027,20208437.26599872,11.927973676025866,0.3235291838645935,48.529377579689026,48529.377579689026,980702882377.1105,0.9807028823771105,247.10599362923398,0.3968753926092904
17,Bengkulu,17,2028,25658488.219543695,11.429788362681865,0.3364858031272888,50.47287046909332,50472.87046909332,1295057552337.786,1.2950575523377859,277.70974505192873,0.4663349325734407
17,Bengkulu,17,2029,31637879.482852817,11.012019732072948,0.34945064783096313,52.41759717464447,52417.59717464447,1658381622192.128,1.658381622192128,197.20083671833044,0.8409607432654348
17,Bengkulu,17,2030,35960212.324216664,10.743707987740635,0.35853034257888794,53.77955138683319,53779.55138683319,1933924086571.6423,1.9339240865716423,197.01718290465732,0.981601735472752
18,Lampung,18,2010,21233230.0,18.94,0.2367216944694519,35.50825500488281,35508.25500488281,753954945417.3279,0.7539549454173279,78.1124105928088,0.9652178696002741
18,Lampung,18,2011,21869470.0,16.93,0.2657601535320282,39.86402130126953,39864.02130126953,871805017927.475,0.871805017927475,103.47364981626575,0.8425381915835637
18,Lampung,18,2012,25055450.0,15.915,0.2826511263847351,42.39767074584961,42397.67074584961,1062292719489.0977,1.0622927194890976,78.72615407483158,1.3493517268471624
18,Lampung,18,2013,23985040.0,14.625,0.29750925302505493,44.62638854980469,44626.38854980469,1070365714422.6074,1.0703657144226075,123.95435609311565,0.8635160136030547
18,Lampung,18,2014,59486790.0,14.245,0.3457084000110626,51.856258392333984,51856.258392333984,3084762353170.5093,3.0847623531705093,96.7359508401548,3.188847916807816
18,Lampung,18,2015,24705700.0,13.94,0.3064810037612915,45.97214889526367,45972.14889526367,1135774118961.7158,1.1357741189617159,153.75591472698642,0.7386864570240632
18,Lampung,18,2016,24958600.0,14.075,0.3052121698856354,45.78182601928711,45781.82601928711,1142650282884.9792,1.1426502828849792,95.39733471479137,1.1977800913423329
18,Lampung,18,2017,24536070.0,13.365,0.3129083812236786,46.936256408691406,46936.256408691406,1151631272781.601,1.1516312727816012,142.49052763509624,0.8082160210191739
18,Lampung,18,2018,47100430.0,13.075,0.3450821042060852,51.76231384277344,51762.31384277344,2438027239789.581,2.438027239789581,130.05684757562045,1.8745858332234375
18,Lampung,18,2019,19427620.0,12.46,0.31654998660087585,47.48249816894531,47482.49816894531,922471931076.9653,0.9224719310769653,166.97311581775486,0.5524673397625341
18,Lampung,18,2020,34042050.0,12.55,0.3345170319080353,50.177555084228516,50177.555084228516,1708146839055.0613,1.7081468390550614,99.50137786527935,1.7167067187429503
18,Lampung,18,2021,20515385.67228347,12.202820347547531,0.3208453059196472,48.12679588794708,48126.79588794708,987339778812.5006,0.9873397788125006,123.44367022788359,0.7998302197186934
18,Lampung,18,2022,32231435.22275448,11.66482207879424,0.3425004482269287,51.37506723403931,51375.06723403931,1655892151618.594,1.655892151618594,120.91342638475813,1.369485756155306
18,Lampung,18,2023,30287641.238797903,11.451861386448144,0.342415988445282,51.3623982667923,51362.3982667923,1555645891868.8604,1.5556458918688603,191.78496065498481,0.8111407101766541
18,Lampung,18,2024,35815219.754476845,11.025850039646029,0.35490331053733826,53.23549658060074,53235.49658060074,1906641008772.916,1.906641008772916,196.38567731566025,0.9708656124185061
18,Lampung,18,2025,35506509.89498496,10.921747476533055,0.3557491898536682,53.36237847805023,53362.37847805023,1894711819450.823,1.894711819450823,160.23309227791265,1.1824722299964
18,Lampung,18,2026,38418171.79979086,10.687247071713209,0.36254072189331055,54.38110828399658,54381.10828399658,2089222760717.6106,2.0892227607176106,185.8465259730513,1.1241656252539036
18,Lampung,18,2027,40778708.06551218,10.52017103165388,0.36779648065567017,55.169472098350525,55169.472098350525,2249739796827.0557,2.249739796827056,247.10599362923398,0.9104351391017411
18,Lampung,18,2028,42898141.20546758,10.291381481215357,0.37352797389030457,56.029196083545685,56029.196083545685,2403548365220.774,2.403548365220774,277.70974505192873,0.865489385246937
18,Lampung,18,2029,45289928.08067411,9.963882123976946,0.38093167543411255,57.13975131511688,57139.75131511688,2587855227609.2476,2.5878552276092477,197.20083671833044,1.3122942431048512
18,Lampung,18,2030,47350544.88078207,9.520534432455896,0.3894767761230469,58.42151641845703,58421.51641845703,2766290635175.496,2.766290635175496,197.01718290465732,1.4040859758482027
19,Kepulauan Bangka Belitung,19,2010,2844300.0,6.51,0.36585408449172974,54.87811279296875,54878.11279296875,156089816217.04102,0.15608981621704102,78.1124105928088,0.19982716578895465
19,Kepulauan Bangka Belitung,19,2011,3316490.0,5.75,0.3759220540523529,56.388309478759766,56388.309478759766,187011264503.21198,0.18701126450321198,103.47364981626575,0.18073322515952692
19,Kepulauan Bangka Belitung,19,2012,9519450.0,5.45,0.3891352117061615,58.37028121948242,58370.28121948242,555652973554.802,0.555652973554802,78.72615407483158,0.7058047990336694
19,Kepulauan Bangka Belitung,19,2013,4511780.0,5.23,0.38370802998542786,57.55620574951172,57556.20574951172,259680937976.53198,0.25968093797653197,123.95435609311565,0.20949722636730675
19,Kepulauan Bangka Belitung,19,2014,12480240.0,5.165,0.3968910574913025,59.53365707397461,59533.65707397461,742994328360.9009,0.7429943283609008,96.7359508401548,0.7680643255252795
19,Kepulauan Bangka Belitung,19,2015,31784460.0,5.115,0.4259840250015259,63.89760208129883,63897.60208129883,2030950777448.9595,2.0309507774489597,153.75591472698642,1.320892780648586
19,Kepulauan Bangka Belitung,19,2016,4246930.0,5.13,0.3843573331832886,57.65359878540039,57653.59878540039,244850798289.68048,0.24485079828968048,95.39733471479137,0.2566641919522269
19,Kepulauan Bangka Belitung,19,2017,5610940.0,5.25,0.38523420691490173,57.78512954711914,57785.12954711914,324228894781.1127,0.32422889478111266,142.49052763509624,0.22754417445307656
19,Kepulauan Bangka Belitung,19,2018,7318620.0,5.01,0.39048534631729126,58.57280349731445,58572.80349731445,428672091131.5155,0.4286720911315155,130.05684757562045,0.32960363035269463
19,Kepulauan Bangka Belitung,19,2019,2323860.0,4.56,0.38688334822654724,58.032501220703125,58032.501220703125,134859408286.74316,0.13485940828674317,166.97311581775486,0.08076713884523623
19,Kepulauan Bangka Belitung,19,2020,3020470.0,4.71,0.38661685585975647,57.99252700805664,57992.52700805664,175164688052.02484,0.17516468805202484,99.50137786527935,0.17604247479787707
19,Kepulauan Bangka Belitung,19,2021,11728964.343166426,4.734649093151092,0.4001534879207611,60.023023188114166,60023.023188114166,704007898742.4426,0.7040078987424426,123.44367022788359,0.5703070051650333
19,Kepulauan Bangka Belitung,19,2022,14288864.54867214,4.672414821442216,0.40470439195632935,60.7056587934494,60705.6587934494,867414935837.5063,0.8674149358375064,120.91342638475813,0.717385125682659
19,Kepulauan Bangka Belitung,19,2023,15166007.506059706,4.638840440139174,0.40636715292930603,60.955072939395905,60955.072939395905,924445093731.2952,0.9244450937312951,191.78496065498481,0.482021682291524
19,Kepulauan Bangka Belitung,19,2024,14728102.477573603,4.5464596665836865,0.4065553843975067,60.98330765962601,60983.30765962601,898168404632.3711,0.8981684046323711,196.38567731566025,0.45734924099821256
19,Kepulauan Bangka Belitung,19,2025,14417205.98651424,4.489726254828274,0.40659230947494507,60.98884642124176,60988.84642124176,879288761734.9243,0.8792887617349243,160.23309227791265,0.5487560336224816
19,Kepulauan Bangka Belitung,19,2026,14527468.907963187,4.446482686307281,0.4071464538574219,61.07196807861328,61071.96807861328,887221117410.1747,0.8872211174101747,185.8465259730513,0.47739451289976026
19,Kepulauan Bangka Belitung,19,2027,14723045.89207381,4.406677372707054,0.40779539942741394,61.16930991411209,61169.30991411209,900598557051.9578,0.9005985570519578,247.10599362923398,0.36445840257652584
